oneid,choice,profit,ave_other,size,whichgroup,round,rematching,time
55210,10,10,9.5,3,4,13,assortatively,2021-03-19 11:57:16
55210,10,0,10,3,4,14,assortatively,2021-03-19 11:59:16
55210,10,10,15,3,3,15,assortatively,2021-03-19 12:01:15
55210,6,6,10.5,3,3,16,assortatively,2021-03-19 12:03:15
55210,7,7,8,3,2,17,assortatively,2021-03-19 12:05:13
55210,10,0,6,3,1,18,assortatively,2021-03-19 12:07:18
55210,7,0,15.5,3,4,19,assortatively,2021-03-19 12:09:18
55210,10,0,9,3,2,20,assortatively,2021-03-19 12:11:14
56990,8,NULL,NULL,NULL,1,1,randomly,2021-03-19 11:30:59
56990,30,0,17.5,3,5,2,randomly,2021-03-19 11:35:30
56990,30,0,12,3,2,3,randomly,2021-03-19 11:37:34
56990,5,0,20.5,3,5,4,randomly,2021-03-19 11:39:57
56990,30,0,17,3,1,5,randomly,2021-03-19 11:41:22
56990,5,5,7,3,3,6,randomly,2021-03-19 11:43:16
56990,8,0,14,3,5,7,randomly,2021-03-19 11:45:27
56990,5,5,14.5,3,0,8,randomly,2021-03-19 11:47:28
56990,20,0,16.5,3,0,9,randomly,2021-03-19 11:49:32
56990,15,0,16.5,3,1,10,randomly,2021-03-19 11:51:36
56990,8,8,10,3,0,11,randomly,2021-03-19 11:53:13
56990,10,0,9.5,3,0,12,randomly,2021-03-19 11:55:10
56990,8,8,11.5,3,4,13,randomly,2021-03-19 11:57:11
56990,10,0,11.5,3,5,14,randomly,2021-03-19 11:59:28
56990,7,0,13,3,4,15,randomly,2021-03-19 12:01:16
56990,10,10,5,3,4,16,randomly,2021-03-19 12:03:39
56990,7,7,8.5,3,5,17,randomly,2021-03-19 12:05:32
56990,8,0,8.5,3,4,18,randomly,2021-03-19 12:07:26
56990,7,0,9.5,3,3,19,randomly,2021-03-19 12:09:22
56990,6,6,8.5,3,5,20,randomly,2021-03-19 12:11:15
59163,6,NULL,NULL,NULL,3,1,assortatively,2021-03-19 11:30:25
59163,7,7,7.5,3,3,2,assortatively,2021-03-19 11:35:25
59163,7,0,5.5,3,2,3,assortatively,2021-03-19 11:37:35
59163,2,2,6.5,3,1,4,assortatively,2021-03-19 11:39:45
59163,6,0,12.5,3,0,5,assortatively,2021-03-19 11:41:27
59163,3,0,5,3,2,6,assortatively,2021-03-19 11:43:39
59163,7,7,5,3,0,7,assortatively,2021-03-19 11:45:16
59163,9,9,9,3,2,8,assortatively,2021-03-19 11:47:31
59163,10,10,9,3,3,9,assortatively,2021-03-19 11:49:28
59163,5,5,7,3,3,10,assortatively,2021-03-19 11:51:23
59163,1,1,7.5,3,0,11,assortatively,2021-03-19 11:53:28
59163,3,0,5.5,3,0,12,assortatively,2021-03-19 11:55:55
59163,5,5,5,3,0,13,assortatively,2021-03-19 11:57:48
59163,13,0,7.5,3,1,14,assortatively,2021-03-19 11:59:39
59163,1,1,11.5,3,5,15,assortatively,2021-03-19 12:01:36
59163,3,3,3,3,0,16,assortatively,2021-03-19 12:03:26
59163,9,0,10,3,0,17,assortatively,2021-03-19 12:05:20
59163,1,1,8,3,2,18,assortatively,2021-03-19 12:07:21
59163,9,9,12.5,3,0,19,assortatively,2021-03-19 12:09:15
59163,9,0,9.5,3,3,20,assortatively,2021-03-19 12:11:33
60599,30,NULL,NULL,NULL,3,1,not,2021-03-19 11:30:22
60599,30,0,27.5,3,6,2,not,2021-03-19 11:35:24
60599,20,20,10,3,6,3,not,2021-03-19 11:37:29
60599,20,0,15,3,6,4,not,2021-03-19 11:39:30
60599,30,0,17.5,3,6,5,not,2021-03-19 11:41:25
60599,15,0,16,3,6,6,not,2021-03-19 11:43:19
60599,15,15,6.5,3,6,7,not,2021-03-19 11:45:19
60599,15,15,8,3,6,8,not,2021-03-19 11:47:39
60599,15,0,12.5,3,6,9,not,2021-03-19 11:49:16
60599,12,12,10,3,6,10,not,2021-03-19 11:51:20
60599,13,0,12,3,6,11,not,2021-03-19 11:53:38
60599,16,16,7.5,3,6,12,not,2021-03-19 11:55:47
60599,12,0,12,3,6,13,not,2021-03-19 11:57:19
60599,10,10,10,3,6,14,not,2021-03-19 11:59:21
60599,10,10,12.5,3,6,15,not,2021-03-19 12:01:23
60599,10,10,11.5,3,6,16,not,2021-03-19 12:03:33
60599,12,0,11.5,3,6,17,not,2021-03-19 12:05:20
60599,12,12,8.5,3,6,18,not,2021-03-19 12:07:33
60599,12,0,10,3,6,19,not,2021-03-19 12:09:28
60599,10,0,8,3,6,20,not,2021-03-19 12:11:11
65917,20,NULL,NULL,NULL,0,1,not,2021-03-19 11:30:28
65917,30,0,27.5,3,6,2,not,2021-03-19 11:35:54
65917,15,15,12.5,3,6,3,not,2021-03-19 11:37:34
65917,15,0,17.5,3,6,4,not,2021-03-19 11:39:41
65917,5,0,30,3,6,5,not,2021-03-19 11:41:39
65917,2,0,22.5,3,6,6,not,2021-03-19 11:43:22
65917,8,8,10,3,6,7,not,2021-03-19 11:45:34
65917,8,8,11.5,3,6,8,not,2021-03-19 11:47:25
65917,13,0,13.5,3,6,9,not,2021-03-19 11:49:35
65917,10,10,11,3,6,10,not,2021-03-19 11:51:20
65917,15,0,11,3,6,11,not,2021-03-19 11:53:40
65917,12,12,9.5,3,6,12,not,2021-03-19 11:55:27
65917,13,0,11.5,3,6,13,not,2021-03-19 11:57:21
65917,13,13,8.5,3,6,14,not,2021-03-19 11:59:29
65917,13,13,11,3,6,15,not,2021-03-19 12:01:24
65917,11,11,11,3,6,16,not,2021-03-19 12:03:20
65917,12,0,11.5,3,6,17,not,2021-03-19 12:05:25
65917,11,11,9,3,6,18,not,2021-03-19 12:07:20
65917,11,0,10.5,3,6,19,not,2021-03-19 12:09:38
65917,9,0,8.5,3,6,20,not,2021-03-19 12:11:31
66746,10,NULL,NULL,NULL,6,1,randomly,2021-03-19 11:31:10
66746,17,17,12,3,3,2,randomly,2021-03-19 11:35:31
66746,30,0,6.5,3,4,3,randomly,2021-03-19 11:37:58
66746,18,0,18,3,1,4,randomly,2021-03-19 11:40:09
66746,14,0,25,3,1,5,randomly,2021-03-19 11:41:43
66746,8,8,5.5,3,3,6,randomly,2021-03-19 11:43:16
66746,11,11,7,3,4,7,randomly,2021-03-19 11:45:26
66746,13,0,13.5,3,5,8,randomly,2021-03-19 11:47:33
66746,17,17,9.5,3,4,9,randomly,2021-03-19 11:50:58
66746,12,12,13,3,4,10,randomly,2021-03-19 11:51:30
66746,12,0,11,3,2,11,randomly,2021-03-19 11:54:17
66746,12,12,9.5,3,3,12,randomly,2021-03-19 11:55:55
66746,12,0,17.5,3,5,13,randomly,2021-03-19 11:57:45
66746,12,0,14.5,3,2,14,randomly,2021-03-19 11:59:59
66746,12,0,13.5,3,5,15,randomly,2021-03-19 12:01:35
66746,12,0,14,3,2,16,randomly,2021-03-19 12:03:19
66746,12,12,15,3,1,17,randomly,2021-03-19 12:05:40
66746,12,12,-1,1,6,18,randomly,2021-03-19 12:07:33
66746,12,0,7,3,3,19,randomly,2021-03-19 12:09:54
66746,12,0,14.5,3,2,20,randomly,2021-03-19 12:11:36
67047,10,NULL,NULL,NULL,5,1,not,2021-03-19 11:30:18
67047,25,0,30,3,6,2,not,2021-03-19 11:35:29
67047,5,5,17.5,3,6,3,not,2021-03-19 11:37:20
67047,15,0,17.5,3,6,4,not,2021-03-19 11:39:19
67047,30,0,17.5,3,6,5,not,2021-03-19 11:42:05
67047,30,0,8.5,3,6,6,not,2021-03-19 11:43:31
67047,5,5,11.5,3,6,7,not,2021-03-19 11:45:40
67047,8,8,11.5,3,6,8,not,2021-03-19 11:47:29
67047,12,0,14,3,6,9,not,2021-03-19 11:49:30
67047,10,10,11,3,6,10,not,2021-03-19 11:51:35
67047,9,0,14,3,6,11,not,2021-03-19 11:53:20
67047,3,3,14,3,6,12,not,2021-03-19 11:55:24
67047,11,0,12.5,3,6,13,not,2021-03-19 11:57:19
67047,7,7,11.5,3,6,14,not,2021-03-19 11:59:19
67047,12,12,11.5,3,6,15,not,2021-03-19 12:01:35
67047,12,12,10.5,3,6,16,not,2021-03-19 12:03:19
67047,11,0,12,3,6,17,not,2021-03-19 12:05:23
67047,6,6,11.5,3,6,18,not,2021-03-19 12:07:22
67047,9,0,11.5,3,6,19,not,2021-03-19 12:09:31
67047,7,0,9.5,3,6,20,not,2021-03-19 12:11:27
68254,4,NULL,NULL,NULL,4,1,not,2021-03-19 11:31:32
68254,10,0,16.5,3,7,2,not,2021-03-19 11:36:56
68254,5,5,5,2,7,3,not,2021-03-19 11:37:57
68254,6,6,10,2,7,4,not,2021-03-19 11:39:38
68254,8,0,25,2,7,5,not,2021-03-19 11:41:44
68254,10,0,20,2,7,6,not,2021-03-19 11:43:43
68254,12,0,15,2,7,7,not,2021-03-19 11:46:12
68254,12,12,5,2,7,8,not,2021-03-19 11:47:23
68254,12,0,15,2,7,9,not,2021-03-19 11:50:06
68254,12,12,15,2,7,10,not,2021-03-19 11:51:20
68254,13,0,15,2,7,11,not,2021-03-19 11:53:38
68254,13,13,10,2,7,12,not,2021-03-19 11:55:29
68254,14,14,20,2,7,13,not,2021-03-19 11:57:50
68254,15,15,10,2,7,14,not,2021-03-19 12:00:08
68254,15,0,15,2,7,15,not,2021-03-19 12:01:39
68254,10,0,15,2,7,16,not,2021-03-19 12:03:42
68254,10,10,15,2,7,17,not,2021-03-19 12:05:18
68254,10,0,17,2,7,18,not,2021-03-19 12:07:33
68254,10,0,14,2,7,19,not,2021-03-19 12:09:30
68254,10,10,15,2,7,20,not,2021-03-19 12:11:19
70587,10,NULL,NULL,NULL,1,1,not,2021-03-19 11:32:11
70587,8,NULL,NULL,NULL,7,2,not,2021-03-19 11:35:17
71061,6,NULL,NULL,NULL,0,1,assortatively,2021-03-19 11:30:44
71061,4,0,4,3,2,2,assortatively,2021-03-19 11:36:09
71061,2,2,5.5,3,0,3,assortatively,2021-03-19 11:38:10
71061,5,5,5,3,0,4,assortatively,2021-03-19 11:39:44
71061,5,5,4,3,1,5,assortatively,2021-03-19 11:41:27
71061,10,0,13,3,0,6,assortatively,2021-03-19 11:43:32
71061,8,8,10,3,3,7,assortatively,2021-03-19 11:45:59
71061,9,9,9,3,2,8,assortatively,2021-03-19 11:47:57
71061,12,0,8.5,3,2,9,assortatively,2021-03-19 11:50:09
71061,12,0,12.5,3,5,10,assortatively,2021-03-19 11:52:03
71061,12,12,18,3,5,11,assortatively,2021-03-19 11:53:50
71061,12,0,11,3,5,12,assortatively,2021-03-19 11:55:38
71061,11,0,17.5,3,5,13,assortatively,2021-03-19 11:57:40
71061,8,0,12.5,3,5,14,assortatively,2021-03-19 11:59:20
71061,9,0,6,3,2,15,assortatively,2021-03-19 12:01:28
71061,9,0,6.5,3,2,16,assortatively,2021-03-19 12:03:32
71061,14,14,9,3,3,17,assortatively,2021-03-19 12:06:16
71061,10,0,11,3,5,18,assortatively,2021-03-19 12:07:35
71061,19,0,8,3,3,19,assortatively,2021-03-19 12:09:21
71061,19,19,16.5,3,5,20,assortatively,2021-03-19 12:11:31
71098,20,NULL,NULL,NULL,1,1,assortatively,2021-03-19 11:30:37
71098,30,0,20,2,8,2,assortatively,2021-03-19 11:35:37
71098,10,0,-1,1,8,3,assortatively,2021-03-19 11:37:24
71098,1,1,10,3,3,4,assortatively,2021-03-19 11:39:33
71098,20,0,5.5,3,0,5,assortatively,2021-03-19 11:41:34
71098,15,0,16.5,3,6,6,assortatively,2021-03-19 11:43:32
71098,10,0,12.5,3,5,7,assortatively,2021-03-19 11:45:41
71098,2,0,14,3,4,8,assortatively,2021-03-19 11:47:18
71098,0,0,6,3,0,9,assortatively,2021-03-19 11:49:26
71098,5,5,5,3,0,10,assortatively,2021-03-19 11:51:43
71098,10,10,3,3,0,11,assortatively,2021-03-19 11:53:24
71098,20,20,9,3,3,12,assortatively,2021-03-19 11:55:25
71098,25,0,10.5,3,5,13,assortatively,2021-03-19 11:57:26
71098,10,10,25,2,6,14,assortatively,2021-03-19 11:59:15
71098,20,20,10,3,3,15,assortatively,2021-03-19 12:01:29
71098,10,0,11.5,3,5,16,assortatively,2021-03-19 12:03:26
71098,10,0,11,3,4,17,assortatively,2021-03-19 12:05:17
71098,5,0,9,3,3,18,assortatively,2021-03-19 12:07:28
71098,0,0,5,3,1,19,assortatively,2021-03-19 12:09:28
71098,20,20,9,3,0,20,assortatively,2021-03-19 12:11:17
71112,8,NULL,NULL,NULL,4,1,randomly,2021-03-19 11:30:17
71112,20,0,22.5,3,5,2,randomly,2021-03-19 11:35:36
71112,10,10,11.5,3,5,3,randomly,2021-03-19 11:37:30
71112,18,18,8,3,0,4,randomly,2021-03-19 11:39:21
71112,5,0,6,3,0,5,randomly,2021-03-19 11:41:35
71112,20,0,-1,1,6,6,randomly,2021-03-19 11:43:23
71112,17,0,8,3,2,7,randomly,2021-03-19 11:45:34
71112,25,25,10.5,3,1,8,randomly,2021-03-19 11:47:25
71112,26,0,10,3,2,9,randomly,2021-03-19 11:49:18
71112,25,0,15,3,2,10,randomly,2021-03-19 11:51:26
71112,20,0,9.5,3,3,11,randomly,2021-03-19 11:53:17
71112,8,0,11.5,3,2,12,randomly,2021-03-19 11:55:37
71112,4,4,4,3,3,13,randomly,2021-03-19 11:57:19
71112,5,0,12.5,3,3,14,randomly,2021-03-19 11:59:27
71112,4,0,8.5,3,2,15,randomly,2021-03-19 12:01:34
71112,15,0,11,3,5,16,randomly,2021-03-19 12:03:18
71112,5,0,-1,1,6,17,randomly,2021-03-19 12:05:27
71112,25,0,15,3,3,18,randomly,2021-03-19 12:07:41
71112,10,0,19.5,3,0,19,randomly,2021-03-19 12:09:21
71112,10,0,12,3,3,20,randomly,2021-03-19 12:11:28
71216,5,NULL,NULL,NULL,3,1,assortatively,2021-03-19 11:31:01
71538,30,NULL,NULL,NULL,1,1,not,2021-03-19 11:30:31
71538,25,0,9,3,7,2,not,2021-03-19 11:36:18
71538,5,5,5,2,7,3,not,2021-03-19 11:37:42
71538,10,10,6,2,7,4,not,2021-03-19 11:39:28
71538,25,0,8,2,7,5,not,2021-03-19 11:41:35
71538,20,0,10,2,7,6,not,2021-03-19 11:43:24
71538,15,0,12,2,7,7,not,2021-03-19 11:45:40
71538,5,5,12,2,7,8,not,2021-03-19 11:47:22
71538,15,0,12,2,7,9,not,2021-03-19 11:49:32
71538,15,15,12,2,7,10,not,2021-03-19 11:51:27
71538,15,0,13,2,7,11,not,2021-03-19 11:53:25
71538,10,10,13,2,7,12,not,2021-03-19 11:55:38
71538,20,20,14,2,7,13,not,2021-03-19 11:57:45
71538,10,10,15,2,7,14,not,2021-03-19 11:59:19
71538,15,0,15,2,7,15,not,2021-03-19 12:01:37
71538,15,0,10,2,7,16,not,2021-03-19 12:03:29
71538,15,15,10,2,7,17,not,2021-03-19 12:05:35
71538,17,0,10,2,7,18,not,2021-03-19 12:07:27
71538,14,0,10,2,7,19,not,2021-03-19 12:09:23
71538,15,15,10,2,7,20,not,2021-03-19 12:11:29
73765,5,NULL,NULL,NULL,0,1,assortatively,2021-03-19 11:30:38
73765,6,6,5,2,1,2,assortatively,2021-03-19 11:35:12
73765,7,0,7,3,1,3,assortatively,2021-03-19 11:38:19
73765,12,0,15,3,2,4,assortatively,2021-03-19 11:39:19
73765,16,16,10,3,4,5,assortatively,2021-03-19 11:41:16
73765,18,0,15,3,6,6,assortatively,2021-03-19 11:43:31
73765,20,0,15.5,3,6,7,assortatively,2021-03-19 11:46:00
73765,14,NULL,NULL,NULL,6,8,assortatively,2021-03-19 11:47:27
76810,3,NULL,NULL,NULL,4,1,assortatively,2021-03-19 11:30:50
76810,10,0,8,3,0,2,assortatively,2021-03-19 11:35:31
76810,8,8,11,3,4,3,assortatively,2021-03-19 11:38:01
76810,10,10,5.5,3,3,4,assortatively,2021-03-19 11:39:46
76810,12,12,12,3,4,5,assortatively,2021-03-19 11:41:29
76810,12,0,12.5,3,5,6,assortatively,2021-03-19 11:43:22
76810,8,8,11.5,3,4,7,assortatively,2021-03-19 11:45:32
76810,9,9,9,3,2,8,assortatively,2021-03-19 11:47:34
76810,9,0,10,3,2,9,assortatively,2021-03-19 11:49:28
76810,8,8,5.5,3,3,10,assortatively,2021-03-19 11:51:33
76810,8,0,8.5,3,2,11,assortatively,2021-03-19 11:53:30
76810,7,0,5,3,2,12,assortatively,2021-03-19 11:55:20
76810,7,7,7.5,3,2,13,assortatively,2021-03-19 11:57:39
76810,8,8,7,3,2,14,assortatively,2021-03-19 11:59:27
76810,8,8,12.5,3,1,15,assortatively,2021-03-19 12:01:23
76810,8,0,7,3,2,16,assortatively,2021-03-19 12:03:44
76810,8,8,12,3,3,17,assortatively,2021-03-19 12:05:25
76810,8,8,4.5,3,2,18,assortatively,2021-03-19 12:07:31
76810,8,0,8.5,3,2,19,assortatively,2021-03-19 12:09:22
76810,8,0,10,3,2,20,assortatively,2021-03-19 12:11:21
89959,20,NULL,NULL,NULL,4,1,not,2021-03-19 11:30:39
89959,0,0,8,3,8,2,not,2021-03-19 11:35:22
89959,15,0,6.5,3,8,3,not,2021-03-19 11:37:25
89959,3,3,5,3,8,4,not,2021-03-19 11:39:14
89959,11,0,5.5,3,8,5,not,2021-03-19 11:41:14
89959,9,0,6.5,3,8,6,not,2021-03-19 11:43:19
89959,5,0,9.5,3,8,7,not,2021-03-19 11:45:15
89959,1,1,4,3,8,8,not,2021-03-19 11:47:20
89959,3,0,4,3,8,9,not,2021-03-19 11:49:22
89959,10,10,3,3,8,10,not,2021-03-19 11:51:27
89959,3,3,7.5,3,8,11,not,2021-03-19 11:53:15
89959,20,0,7.5,3,8,12,not,2021-03-19 11:55:32
89959,6,6,7,3,8,13,not,2021-03-19 11:57:26
89959,15,0,8,3,8,14,not,2021-03-19 11:59:25
89959,20,20,7,3,8,15,not,2021-03-19 12:01:21
89959,1,0,7.5,3,8,16,not,2021-03-19 12:03:39
89959,5,5,7.5,3,8,17,not,2021-03-19 12:05:25
89959,12,12,7.5,3,8,18,not,2021-03-19 12:07:24
89959,1,0,8,3,8,19,not,2021-03-19 12:09:13
89959,0,0,9,3,8,20,not,2021-03-19 12:11:23
90281,16,NULL,NULL,NULL,4,1,randomly,2021-03-19 11:32:25
90281,10,10,13,3,4,2,randomly,2021-03-19 11:35:36
90281,10,0,20,3,1,3,randomly,2021-03-19 11:37:55
90281,5,5,14.5,3,0,4,randomly,2021-03-19 11:39:26
90281,7,7,13.5,3,4,5,randomly,2021-03-19 11:41:20
90281,8,8,7,3,1,6,randomly,2021-03-19 11:43:36
90281,9,9,8,3,4,7,randomly,2021-03-19 11:46:16
90281,10,0,18,3,3,8,randomly,2021-03-19 11:47:14
90281,9,0,18.5,3,2,9,randomly,2021-03-19 11:49:49
90281,20,20,9,3,4,10,randomly,2021-03-19 11:51:55
90281,30,0,13.5,3,1,11,randomly,2021-03-19 11:53:47
90281,20,0,-1,1,6,12,randomly,2021-03-19 11:55:28
90281,15,0,19.5,3,0,13,randomly,2021-03-19 11:57:22
90281,20,0,7.5,3,4,14,randomly,2021-03-19 11:59:21
90281,20,20,11.5,3,3,15,randomly,2021-03-19 12:01:15
90281,20,0,10,3,2,16,randomly,2021-03-19 12:03:48
90281,20,20,11,3,1,17,randomly,2021-03-19 12:05:26
90281,20,0,8,3,1,18,randomly,2021-03-19 12:07:39
90281,20,0,14.5,3,0,19,randomly,2021-03-19 12:09:23
90281,20,20,12.5,3,1,20,randomly,2021-03-19 12:11:17
92104,5,NULL,NULL,NULL,5,1,not,2021-03-19 11:32:44
92104,6,0,5,3,8,2,not,2021-03-19 11:35:34
92104,4,0,12,3,8,3,not,2021-03-19 11:37:30
92104,5,5,4,3,8,4,not,2021-03-19 11:39:28
92104,4,0,9,3,8,5,not,2021-03-19 11:41:28
92104,3,0,9.5,3,8,6,not,2021-03-19 11:43:33
92104,10,0,7,3,8,7,not,2021-03-19 11:45:28
92104,3,3,3,3,8,8,not,2021-03-19 11:47:16
92104,3,0,4,3,8,9,not,2021-03-19 11:49:16
92104,1,1,7.5,3,8,10,not,2021-03-19 11:51:38
92104,5,5,6.5,3,8,11,not,2021-03-19 11:53:17
92104,5,0,15,3,8,12,not,2021-03-19 11:55:50
92104,4,4,8,3,8,13,not,2021-03-19 11:57:48
92104,6,0,12.5,3,8,14,not,2021-03-19 11:59:24
92104,4,4,15,3,8,15,not,2021-03-19 12:01:22
92104,5,0,5.5,3,8,16,not,2021-03-19 12:03:32
92104,5,5,7.5,3,8,17,not,2021-03-19 12:05:20
92104,5,5,11,3,8,18,not,2021-03-19 12:07:17
92104,5,0,6,3,8,19,not,2021-03-19 12:09:29
92104,5,0,6.5,3,8,20,not,2021-03-19 12:11:54
92257,10,NULL,NULL,NULL,2,1,not,2021-03-19 11:31:44
92257,10,0,3,3,8,2,not,2021-03-19 11:35:20
92257,9,0,9.5,3,8,3,not,2021-03-19 11:37:36
92257,5,5,4,3,8,4,not,2021-03-19 11:39:28
92257,7,0,7.5,3,8,5,not,2021-03-19 11:41:27
92257,10,0,6,3,8,6,not,2021-03-19 11:43:33
92257,9,0,7.5,3,8,7,not,2021-03-19 11:45:22
92257,5,5,2,3,8,8,not,2021-03-19 11:47:18
92257,5,0,3,3,8,9,not,2021-03-19 11:49:25
92257,5,5,5.5,3,8,10,not,2021-03-19 11:51:20
92257,10,10,4,3,8,11,not,2021-03-19 11:53:16
92257,10,0,12.5,3,8,12,not,2021-03-19 11:55:19
92257,10,10,5,3,8,13,not,2021-03-19 11:57:47
92257,10,0,10.5,3,8,14,not,2021-03-19 11:59:16
92257,10,10,12,3,8,15,not,2021-03-19 12:01:13
92257,10,0,3,3,8,16,not,2021-03-19 12:03:19
92257,10,10,5,3,8,17,not,2021-03-19 12:05:15
92257,10,10,8.5,3,8,18,not,2021-03-19 12:07:37
92257,11,0,3,3,8,19,not,2021-03-19 12:09:34
92257,13,0,2.5,3,8,20,not,2021-03-19 12:11:28
92509,18,NULL,NULL,NULL,3,1,randomly,2021-03-19 11:30:21
92509,20,20,8,3,4,2,randomly,2021-03-19 11:35:44
92509,18,18,7.5,3,5,3,randomly,2021-03-19 11:37:30
92509,19,0,13.5,3,5,4,randomly,2021-03-19 11:39:28
92509,15,15,17,3,5,5,randomly,2021-03-19 11:41:35
92509,25,0,8.5,3,5,6,randomly,2021-03-19 11:43:32
92509,14,0,20.5,3,1,7,randomly,2021-03-19 11:45:33
92509,13,13,16.5,3,1,8,randomly,2021-03-19 11:47:26
92509,15,0,19,3,0,9,randomly,2021-03-19 11:49:24
92509,19,0,7.5,3,3,10,randomly,2021-03-19 11:51:36
92509,8,8,16,3,5,11,randomly,2021-03-19 11:53:18
92509,12,0,16.5,3,1,12,randomly,2021-03-19 11:55:22
92509,15,0,-1,1,6,13,randomly,2021-03-19 11:57:23
92509,10,0,10,3,3,14,randomly,2021-03-19 11:59:21
92509,12,12,15.5,3,3,15,randomly,2021-03-19 12:01:20
92509,14,14,7.5,3,3,16,randomly,2021-03-19 12:03:18
92509,9,0,9,3,4,17,randomly,2021-03-19 12:05:24
92509,9,0,9.5,3,0,18,randomly,2021-03-19 12:07:20
92509,28,0,9,3,1,19,randomly,2021-03-19 12:09:21
92509,30,0,19,3,0,20,randomly,2021-03-19 12:11:38
93037,10,NULL,NULL,NULL,5,1,assortatively,2021-03-19 11:30:43
93037,10,10,11,3,4,2,assortatively,2021-03-19 11:35:16
93037,12,12,6,3,3,3,assortatively,2021-03-19 11:38:08
93037,13,0,14.5,3,5,4,assortatively,2021-03-19 11:39:34
93037,10,0,13.5,3,6,5,assortatively,2021-03-19 11:41:44
93037,9,9,8.5,3,4,6,assortatively,2021-03-19 11:43:22
93037,9,9,9.5,3,3,7,assortatively,2021-03-19 11:45:29
93037,10,0,10.5,3,3,8,assortatively,2021-03-19 11:47:23
93037,10,10,9,3,3,9,assortatively,2021-03-19 11:49:19
93037,10,10,10.5,3,4,10,assortatively,2021-03-19 11:51:26
93037,10,10,10,3,4,11,assortatively,2021-03-19 11:53:12
93037,10,10,14,3,3,12,assortatively,2021-03-19 11:55:30
93037,10,0,8,3,3,13,assortatively,2021-03-19 11:57:33
93037,10,0,11,3,3,14,assortatively,2021-03-19 11:59:16
93037,10,10,15,3,3,15,assortatively,2021-03-19 12:01:33
93037,10,10,8.5,3,3,16,assortatively,2021-03-19 12:03:40
93037,10,0,11,3,4,17,assortatively,2021-03-19 12:05:39
93037,9,0,7,3,3,18,assortatively,2021-03-19 12:07:30
93037,9,0,8,3,2,19,assortatively,2021-03-19 12:09:26
93037,9,0,9.5,3,3,20,assortatively,2021-03-19 12:11:44
93480,7,NULL,NULL,NULL,4,1,not,2021-03-19 11:30:30
93480,15,0,22,2,9,2,not,2021-03-19 11:35:20
93480,13,0,25,2,9,3,not,2021-03-19 11:37:29
93480,15,0,10,2,9,4,not,2021-03-19 11:39:18
93480,9,9,6,2,9,5,not,2021-03-19 11:41:17
93480,3,3,8,2,9,6,not,2021-03-19 11:43:18
93480,11,0,9,2,9,7,not,2021-03-19 11:45:19
93480,17,17,8,2,9,8,not,2021-03-19 11:47:29
93480,9,0,10,2,9,9,not,2021-03-19 11:49:43
93480,14,0,10,2,9,10,not,2021-03-19 11:51:26
93480,16,0,6,2,9,11,not,2021-03-19 11:53:26
93480,15,15,5,2,9,12,not,2021-03-19 11:55:25
93480,17,17,6,2,9,13,not,2021-03-19 11:57:17
93480,12,0,10,2,9,14,not,2021-03-19 11:59:16
93480,16,0,6,2,9,15,not,2021-03-19 12:01:20
93480,13,0,5,2,9,16,not,2021-03-19 12:03:24
93480,8,0,3,2,9,17,not,2021-03-19 12:05:18
93480,11,11,2,2,9,18,not,2021-03-19 12:07:23
93480,7,7,3,2,9,19,not,2021-03-19 12:09:37
93480,20,0,3,2,9,20,not,2021-03-19 12:11:24
94738,8,NULL,NULL,NULL,6,1,not,2021-03-19 11:30:56
96644,6,NULL,NULL,NULL,6,1,not,2021-03-19 11:30:19
96644,22,0,15,2,9,2,not,2021-03-19 11:35:29
96644,25,0,13,2,9,3,not,2021-03-19 11:37:17
96644,10,0,15,2,9,4,not,2021-03-19 11:39:40
96644,6,6,9,2,9,5,not,2021-03-19 11:41:50
96644,8,8,3,2,9,6,not,2021-03-19 11:43:16
96644,9,0,11,2,9,7,not,2021-03-19 11:45:26
96644,8,8,17,2,9,8,not,2021-03-19 11:47:24
96644,10,0,9,2,9,9,not,2021-03-19 11:49:27
96644,10,0,14,2,9,10,not,2021-03-19 11:51:16
96644,6,0,16,2,9,11,not,2021-03-19 11:53:15
96644,5,5,15,2,9,12,not,2021-03-19 11:55:19
96644,6,6,17,2,9,13,not,2021-03-19 11:57:11
96644,10,0,12,2,9,14,not,2021-03-19 11:59:20
96644,6,0,16,2,9,15,not,2021-03-19 12:01:15
96644,5,0,13,2,9,16,not,2021-03-19 12:03:37
96644,3,0,8,2,9,17,not,2021-03-19 12:05:15
96644,2,2,11,2,9,18,not,2021-03-19 12:07:16
96644,3,3,7,2,9,19,not,2021-03-19 12:09:11
96644,3,0,20,2,9,20,not,2021-03-19 12:11:20
98185,18,NULL,NULL,NULL,3,1,randomly,2021-03-19 11:30:14
98185,8,0,11,3,0,2,randomly,2021-03-19 11:35:16
98185,5,5,14,3,5,3,randomly,2021-03-19 11:37:12
98185,13,0,15,3,2,4,randomly,2021-03-19 11:39:15
98185,7,7,13.5,3,4,5,randomly,2021-03-19 11:41:22
98185,6,6,6.5,3,3,6,randomly,2021-03-19 11:43:22
98185,10,0,13,3,5,7,randomly,2021-03-19 11:45:16
98185,9,9,-1,1,6,8,randomly,2021-03-19 11:47:21
98185,8,8,5,3,5,9,randomly,2021-03-19 11:49:19
98185,6,6,16,3,4,10,randomly,2021-03-19 11:51:11
