oneid,choice,profit,ave_other,size,whichgroup,round,rematching,time
39412,1,1,3.5,3,2,5,not,2021-03-19 12:41:42
39565,15,NULL,NULL,NULL,5,1,assortatively,2021-03-19 12:30:45
39565,15,15,16,3,5,2,assortatively,2021-03-19 12:35:39
39565,12,0,20,3,4,3,assortatively,2021-03-19 12:37:40
39565,10,0,16,3,2,4,assortatively,2021-03-19 12:39:38
39565,7,7,6,3,2,5,assortatively,2021-03-19 12:41:25
39565,6,0,10,3,2,6,assortatively,2021-03-19 12:43:33
39565,6,6,7.5,3,2,7,assortatively,2021-03-19 12:45:52
39565,6,6,5.5,3,2,8,assortatively,2021-03-19 12:48:46
39565,6,0,13.5,3,2,9,assortatively,2021-03-19 12:49:33
39565,5,5,7.5,3,1,10,assortatively,2021-03-19 12:51:27
39565,6,6,6.5,3,1,11,assortatively,2021-03-19 12:53:27
39565,6,0,5,3,0,12,assortatively,2021-03-19 12:55:36
39565,5,0,17.5,3,0,13,assortatively,2021-03-19 12:57:26
39565,6,0,5,3,0,14,assortatively,2021-03-19 12:59:25
39565,5,5,2,3,1,15,assortatively,2021-03-19 13:01:44
39565,5,5,14.5,3,1,16,assortatively,2021-03-19 13:03:30
39565,6,6,6,3,1,17,assortatively,2021-03-19 13:05:22
39565,6,0,4.5,3,1,18,assortatively,2021-03-19 13:07:24
39565,6,0,7,3,2,19,assortatively,2021-03-19 13:09:23
39565,6,6,8,3,2,20,assortatively,2021-03-19 13:11:18
39576,18,NULL,NULL,NULL,5,1,not,2021-03-19 12:30:50
39576,6,0,10.5,3,2,2,not,2021-03-19 12:36:26
39576,2,0,5,3,2,3,not,2021-03-19 12:38:06
39576,2,2,1,3,2,4,not,2021-03-19 12:39:27
39576,3,3,2.5,3,2,5,not,2021-03-19 12:41:32
39576,10,0,6,2,2,6,not,2021-03-19 12:43:40
39576,6,6,5,2,2,7,not,2021-03-19 12:45:23
39576,6,6,6,2,2,8,not,2021-03-19 12:47:55
39576,8,0,8,2,2,9,not,2021-03-19 12:49:37
39576,8,8,3,2,2,10,not,2021-03-19 12:51:27
39576,2,2,5,2,2,11,not,2021-03-19 12:53:23
39576,6,0,5,2,2,12,not,2021-03-19 12:55:39
39576,6,6,5,2,2,13,not,2021-03-19 12:57:27
39576,8,8,5,2,2,14,not,2021-03-19 12:59:20
39576,6,0,6,2,2,15,not,2021-03-19 13:02:13
39576,6,6,3,2,2,16,not,2021-03-19 13:03:16
39576,8,8,6,2,2,17,not,2021-03-19 13:05:21
39576,6,6,8,2,2,18,not,2021-03-19 13:07:41
39576,8,0,10,2,2,19,not,2021-03-19 13:09:24
39576,6,6,6,2,2,20,not,2021-03-19 13:11:35
40244,13,NULL,NULL,NULL,2,1,randomly,2021-03-19 12:30:27
40244,13,13,5,3,3,2,randomly,2021-03-19 12:35:17
40244,24,0,26,3,0,3,randomly,2021-03-19 12:37:40
40244,13,0,11.5,3,5,4,randomly,2021-03-19 12:39:36
40244,8,8,3.5,3,5,5,randomly,2021-03-19 12:41:41
40244,8,8,10.5,3,0,6,randomly,2021-03-19 12:43:23
40244,8,0,18,3,2,7,randomly,2021-03-19 12:45:14
40244,13,0,13,3,3,8,randomly,2021-03-19 12:47:14
40244,8,8,7.5,3,4,9,randomly,2021-03-19 12:49:19
40244,8,0,10,3,3,10,randomly,2021-03-19 12:51:24
40244,8,8,8,3,4,11,randomly,2021-03-19 12:53:18
40244,8,0,10,3,1,12,randomly,2021-03-19 12:55:20
40244,8,8,11,3,1,13,randomly,2021-03-19 12:57:17
40244,8,0,7.5,3,0,14,randomly,2021-03-19 12:59:33
40244,8,8,9,3,5,15,randomly,2021-03-19 13:01:13
40244,8,8,5.5,3,4,16,randomly,2021-03-19 13:03:18
40244,8,0,11.5,3,0,17,randomly,2021-03-19 13:05:25
40244,8,8,5.5,3,5,18,randomly,2021-03-19 13:07:15
40244,8,8,5.5,3,4,19,randomly,2021-03-19 13:09:16
40244,8,8,15.5,3,1,20,randomly,2021-03-19 13:11:24
42851,5,NULL,NULL,NULL,0,1,not,2021-03-19 12:30:42
42851,6,6,12,3,3,2,not,2021-03-19 12:35:38
42851,8,8,12,3,3,3,not,2021-03-19 12:37:27
42851,8,8,15.5,3,3,4,not,2021-03-19 12:39:17
42851,10,0,20.5,3,3,5,not,2021-03-19 12:41:15
42851,20,0,21.5,3,3,6,not,2021-03-19 12:43:22
42851,15,0,18,3,3,7,not,2021-03-19 12:45:19
42851,20,0,22.5,3,3,8,not,2021-03-19 12:47:26
42851,9,9,13.5,3,3,9,not,2021-03-19 12:49:26
42851,12,0,17,3,3,10,not,2021-03-19 12:51:23
42851,16,0,18.5,3,3,11,not,2021-03-19 12:53:28
42851,27,27,13,3,3,12,not,2021-03-19 12:55:39
42851,25,0,18,3,3,13,not,2021-03-19 12:58:06
42851,26,0,23,3,3,14,not,2021-03-19 12:59:27
42851,5,0,22.5,3,3,15,not,2021-03-19 13:01:38
42851,13,0,20,3,3,16,not,2021-03-19 13:03:47
42851,18,0,14,3,3,17,not,2021-03-19 13:05:28
42851,15,0,17.5,3,3,18,not,2021-03-19 13:08:27
42851,23,0,17.5,3,3,19,not,2021-03-19 13:10:17
42851,5,0,17.5,3,3,20,not,2021-03-19 13:12:04
43066,6,NULL,NULL,NULL,2,1,randomly,2021-03-19 12:31:01
43066,6,0,5,3,0,2,randomly,2021-03-19 12:35:24
43066,6,0,9.5,3,1,3,randomly,2021-03-19 12:37:57
43066,6,0,22,3,1,4,randomly,2021-03-19 12:40:10
43066,6,6,13,3,2,5,randomly,2021-03-19 12:41:31
43066,10,10,9.5,3,0,6,randomly,2021-03-19 12:44:16
43066,11,0,12.5,3,1,7,randomly,2021-03-19 12:45:43
43066,11,0,14,3,3,8,randomly,2021-03-19 12:47:51
43066,11,0,6.5,3,2,9,randomly,2021-03-19 12:49:21
43066,6,0,12.5,3,1,10,randomly,2021-03-19 12:51:28
43066,6,6,2.5,3,3,11,randomly,2021-03-19 12:53:36
43066,6,0,6.5,3,0,12,randomly,2021-03-19 12:55:23
43066,6,6,14.5,3,2,13,randomly,2021-03-19 12:57:24
43066,8,0,10,3,3,14,randomly,2021-03-19 12:59:35
43066,8,0,5,3,4,15,randomly,2021-03-19 13:01:24
43066,8,8,6.5,3,0,16,randomly,2021-03-19 13:03:46
43066,8,0,10,3,4,17,randomly,2021-03-19 13:05:32
43066,8,8,11,3,2,18,randomly,2021-03-19 13:07:16
43066,8,0,13.5,3,2,19,randomly,2021-03-19 13:09:27
43066,8,8,5.5,3,4,20,randomly,2021-03-19 13:11:36
44948,10,NULL,NULL,NULL,4,1,assortatively,2021-03-19 12:33:47
44948,10,10,12.5,3,3,2,assortatively,2021-03-19 12:35:59
44948,14,0,10,3,2,3,assortatively,2021-03-19 12:37:38
44948,6,6,17,2,3,4,assortatively,2021-03-19 12:39:50
44948,7,7,6,3,2,5,assortatively,2021-03-19 12:41:29
44948,8,8,8.5,3,1,6,assortatively,2021-03-19 12:43:22
44948,10,10,5.5,3,2,7,assortatively,2021-03-19 12:45:41
44948,10,0,6.5,3,3,8,assortatively,2021-03-19 12:47:38
44948,4,4,19,3,3,9,assortatively,2021-03-19 12:49:37
44948,10,10,4,3,0,10,assortatively,2021-03-19 12:52:09
44948,10,0,22,3,3,11,assortatively,2021-03-19 12:53:34
44948,8,8,13,3,3,12,assortatively,2021-03-19 12:55:31
44948,9,9,7.5,3,1,13,assortatively,2021-03-19 12:57:23
44948,10,0,7.5,3,1,14,assortatively,2021-03-19 12:59:35
44948,9,0,9,3,2,15,assortatively,2021-03-19 13:01:14
44948,8,0,8,3,2,16,assortatively,2021-03-19 13:03:19
44948,7,7,5.5,3,1,17,assortatively,2021-03-19 13:05:23
44948,8,8,11.5,3,2,18,assortatively,2021-03-19 13:07:18
44948,9,0,5.5,3,2,19,assortatively,2021-03-19 13:09:20
44948,8,8,7,3,2,20,assortatively,2021-03-19 13:11:22
45860,2,NULL,NULL,NULL,5,1,randomly,2021-03-19 12:30:13
45860,5,0,29.5,3,5,2,randomly,2021-03-19 12:35:22
45860,30,0,8.5,3,5,3,randomly,2021-03-19 12:37:40
45860,29,0,10.5,3,1,4,randomly,2021-03-19 12:39:33
45860,7,0,9.5,3,3,5,randomly,2021-03-19 12:41:26
45860,6,6,9.5,3,3,6,randomly,2021-03-19 12:43:32
45860,7,0,10,3,5,7,randomly,2021-03-19 12:45:34
45860,8,0,7.5,3,4,8,randomly,2021-03-19 12:47:30
45860,9,9,10,3,1,9,randomly,2021-03-19 12:49:17
45860,10,10,6.5,3,5,10,randomly,2021-03-19 12:51:38
45860,3,3,4,3,0,11,randomly,2021-03-19 12:53:40
45860,12,0,11,3,4,12,randomly,2021-03-19 12:55:25
45860,15,15,10,3,2,13,randomly,2021-03-19 12:57:38
45860,18,0,5.5,3,1,14,randomly,2021-03-19 12:59:48
45860,21,21,8.5,3,1,15,randomly,2021-03-19 13:01:46
45860,24,24,6.5,3,3,16,randomly,2021-03-19 13:03:38
45860,27,27,12.5,3,1,17,randomly,2021-03-19 13:05:44
45860,30,0,14,3,3,18,randomly,2021-03-19 13:07:55
45860,3,0,5.5,3,3,19,randomly,2021-03-19 13:09:48
45860,9,9,12.5,3,0,20,randomly,2021-03-19 13:11:36
46005,20,NULL,NULL,NULL,2,1,randomly,2021-03-19 12:30:31
46005,30,0,17,3,5,2,randomly,2021-03-19 12:35:28
46005,4,0,10.5,3,1,3,randomly,2021-03-19 12:37:59
46005,8,0,14,3,5,4,randomly,2021-03-19 12:39:38
46005,1,1,5.5,3,1,5,randomly,2021-03-19 12:41:35
46005,10,10,7,3,4,6,randomly,2021-03-19 12:43:40
46005,10,10,10,3,4,7,randomly,2021-03-19 12:45:36
46005,10,10,12,3,0,8,randomly,2021-03-19 12:47:14
46005,10,10,9.5,3,1,9,randomly,2021-03-19 12:49:24
46005,10,0,9,3,0,10,randomly,2021-03-19 12:51:45
46005,10,0,9,3,2,11,randomly,2021-03-19 12:53:35
46005,5,0,8,3,2,12,randomly,2021-03-19 12:55:47
46005,1,1,10,3,4,13,randomly,2021-03-19 12:57:22
46005,10,0,9,3,3,14,randomly,2021-03-19 12:59:20
46005,5,5,12.5,3,3,15,randomly,2021-03-19 13:01:24
46005,10,10,4.5,3,4,16,randomly,2021-03-19 13:03:22
46005,10,10,16,3,5,17,randomly,2021-03-19 13:05:14
46005,10,0,24,3,3,18,randomly,2021-03-19 13:07:32
46005,10,10,6.5,3,1,19,randomly,2021-03-19 13:09:18
46005,10,10,12,3,0,20,randomly,2021-03-19 13:11:24
47275,6,NULL,NULL,NULL,3,1,not,2021-03-19 12:30:08
47275,9,9,10.5,3,3,2,not,2021-03-19 12:35:14
47275,8,8,12,3,3,3,not,2021-03-19 12:37:15
47275,13,13,13,3,3,4,not,2021-03-19 12:39:15
47275,21,0,15,3,3,5,not,2021-03-19 12:41:16
47275,25,0,19,3,3,6,not,2021-03-19 12:43:21
47275,25,0,13,3,3,7,not,2021-03-19 12:45:16
47275,28,0,18.5,3,3,8,not,2021-03-19 12:47:27
47275,26,26,5,3,3,9,not,2021-03-19 12:49:16
47275,28,0,9,3,3,10,not,2021-03-19 12:51:33
47275,26,0,13.5,3,3,11,not,2021-03-19 12:53:14
47275,15,15,19,3,3,12,not,2021-03-19 12:55:17
47275,16,0,22.5,3,3,13,not,2021-03-19 12:57:20
47275,26,0,23,3,3,14,not,2021-03-19 12:59:13
47275,25,0,12.5,3,3,15,not,2021-03-19 13:01:14
47275,20,0,16.5,3,3,16,not,2021-03-19 13:03:18
47275,8,0,19,3,3,17,not,2021-03-19 13:05:17
47275,15,0,17.5,3,3,18,not,2021-03-19 13:07:25
47275,15,0,21.5,3,3,19,not,2021-03-19 13:09:17
47275,15,0,12.5,3,3,20,not,2021-03-19 13:11:16
47322,11,NULL,NULL,NULL,3,1,not,2021-03-19 12:30:21
47322,15,15,7.5,3,3,2,not,2021-03-19 12:35:34
47322,16,16,8,3,3,3,not,2021-03-19 12:38:13
47322,18,18,10.5,3,3,4,not,2021-03-19 12:39:37
47322,20,0,15.5,3,3,5,not,2021-03-19 12:41:45
47322,18,0,22.5,3,3,6,not,2021-03-19 12:43:36
47322,11,0,20,3,3,7,not,2021-03-19 12:45:25
47322,17,0,24,3,3,8,not,2021-03-19 12:47:37
47322,1,1,17.5,3,3,9,not,2021-03-19 12:50:17
47322,6,0,20,3,3,10,not,2021-03-19 12:51:59
47322,11,0,21,3,3,11,not,2021-03-19 12:53:39
47322,11,11,21,3,3,12,not,2021-03-19 12:55:29
47322,20,0,20.5,3,3,13,not,2021-03-19 12:57:41
47322,20,0,26,3,3,14,not,2021-03-19 12:59:23
47322,20,0,15,3,3,15,not,2021-03-19 13:01:34
47322,20,0,16.5,3,3,16,not,2021-03-19 13:03:27
47322,20,0,13,3,3,17,not,2021-03-19 13:05:26
47322,20,0,15,3,3,18,not,2021-03-19 13:07:31
47322,20,0,19,3,3,19,not,2021-03-19 13:09:26
47322,20,0,10,3,3,20,not,2021-03-19 13:11:22
48129,17,NULL,NULL,NULL,3,1,not,2021-03-19 12:30:45
48129,15,15,8.5,3,4,2,not,2021-03-19 12:35:36
48129,27,0,11.5,3,4,3,not,2021-03-19 12:37:44
48129,17,0,6.5,3,4,4,not,2021-03-19 12:39:29
48129,3,3,4.5,3,4,5,not,2021-03-19 12:41:48
48129,5,0,16.5,3,4,6,not,2021-03-19 12:44:32
48129,2,2,6,3,4,7,not,2021-03-19 12:46:04
48129,4,0,18,3,4,8,not,2021-03-19 12:47:50
48129,6,6,12.5,3,4,9,not,2021-03-19 12:49:46
48129,3,3,19,3,4,10,not,2021-03-19 12:51:16
48129,6,6,4.5,3,4,11,not,2021-03-19 12:53:27
48129,5,0,11,3,4,12,not,2021-03-19 12:55:27
48129,5,5,6.5,3,4,13,not,2021-03-19 12:58:16
48129,3,0,10,3,4,14,not,2021-03-19 13:00:20
48129,5,0,20,3,4,15,not,2021-03-19 13:01:57
48129,15,15,13,3,4,16,not,2021-03-19 13:03:19
48129,10,0,14,3,4,17,not,2021-03-19 13:05:23
48129,30,0,15,3,4,18,not,2021-03-19 13:07:38
48129,10,0,23.5,3,4,19,not,2021-03-19 13:09:37
48129,3,0,19.5,3,4,20,not,2021-03-19 13:11:29
49154,6,NULL,NULL,NULL,4,1,randomly,2021-03-19 12:30:33
49154,5,5,9,3,3,2,randomly,2021-03-19 12:35:39
49154,7,7,6.5,3,4,3,randomly,2021-03-19 12:37:54
49154,10,10,16,3,0,4,randomly,2021-03-19 12:39:31
49154,12,0,17.5,3,0,5,randomly,2021-03-19 12:41:48
49154,10,0,25.5,3,2,6,randomly,2021-03-19 12:43:33
49154,6,0,25,3,3,7,randomly,2021-03-19 12:45:31
49154,5,0,9.5,3,5,8,randomly,2021-03-19 12:47:32
49154,5,5,9,3,4,9,randomly,2021-03-19 12:49:29
49154,8,8,11.5,3,4,10,randomly,2021-03-19 12:51:47
49154,10,0,9,3,2,11,randomly,2021-03-19 12:53:22
49154,8,8,6.5,3,3,12,randomly,2021-03-19 12:55:32
49154,9,9,10.5,3,1,13,randomly,2021-03-19 12:57:34
49154,10,0,13,3,5,14,randomly,2021-03-19 12:59:21
49154,8,8,9,3,5,15,randomly,2021-03-19 13:01:36
49154,9,0,9.5,3,2,16,randomly,2021-03-19 13:03:18
49154,8,0,13.5,3,2,17,randomly,2021-03-19 13:05:36
49154,7,7,6,3,5,18,randomly,2021-03-19 13:07:28
49154,8,0,3,3,3,19,randomly,2021-03-19 13:09:22
49154,6,6,6.5,3,4,20,randomly,2021-03-19 13:11:21
50348,5,NULL,NULL,NULL,4,1,randomly,2021-03-19 12:33:16
50348,7,7,12,3,4,2,randomly,2021-03-19 12:35:41
50348,7,0,20,3,5,3,randomly,2021-03-19 12:37:43
50348,7,7,9,3,3,4,randomly,2021-03-19 12:39:56
50348,20,0,13.5,3,0,5,randomly,2021-03-19 12:41:30
50348,20,0,10,3,5,6,randomly,2021-03-19 12:43:49
50348,15,0,14.5,3,2,7,randomly,2021-03-19 12:45:26
50348,18,0,3,3,5,8,randomly,2021-03-19 12:47:26
50348,18,18,8,3,3,9,randomly,2021-03-19 12:49:40
50348,18,0,5,3,3,10,randomly,2021-03-19 12:51:28
50348,15,0,12.5,3,1,11,randomly,2021-03-19 12:53:15
50348,15,0,6.5,3,1,12,randomly,2021-03-19 12:55:46
50348,15,15,3,3,4,13,randomly,2021-03-19 12:57:32
50348,20,20,4,3,2,14,randomly,2021-03-19 13:00:15
50348,20,0,6.5,3,2,15,randomly,2021-03-19 13:01:55
50348,20,0,4,3,5,16,randomly,2021-03-19 13:03:39
50348,20,0,5.5,3,0,17,randomly,2021-03-19 13:05:22
50348,18,0,20,3,3,18,randomly,2021-03-19 13:07:19
50348,20,0,7.5,3,2,19,randomly,2021-03-19 13:09:43
50348,16,16,11.5,3,1,20,randomly,2021-03-19 13:11:22
50768,5,NULL,NULL,NULL,1,1,not,2021-03-19 12:31:39
50768,2,2,15,3,4,2,not,2021-03-19 12:35:54
50768,10,0,20,3,4,3,not,2021-03-19 12:37:43
50768,4,0,13,3,4,4,not,2021-03-19 12:39:40
50768,1,1,5.5,3,4,5,not,2021-03-19 12:41:33
50768,30,0,4,3,4,6,not,2021-03-19 12:43:39
50768,5,5,4.5,3,4,7,not,2021-03-19 12:45:40
50768,28,0,6,3,4,8,not,2021-03-19 12:47:53
50768,15,15,8,3,4,9,not,2021-03-19 12:49:36
50768,29,29,6,3,4,10,not,2021-03-19 12:52:09
50768,2,2,6.5,3,4,11,not,2021-03-19 12:53:33
50768,15,0,6,3,4,12,not,2021-03-19 12:56:03
50768,5,5,6.5,3,4,13,not,2021-03-19 12:58:16
50768,12,0,5.5,3,4,14,not,2021-03-19 12:59:49
50768,30,0,7.5,3,4,15,not,2021-03-19 13:02:14
50768,16,16,12.5,3,4,16,not,2021-03-19 13:04:11
50768,18,0,10,3,4,17,not,2021-03-19 13:05:35
50768,25,0,17.5,3,4,18,not,2021-03-19 13:07:56
50768,27,0,15,3,4,19,not,2021-03-19 13:09:58
50768,29,0,6.5,3,4,20,not,2021-03-19 13:12:16
51055,10,NULL,NULL,NULL,4,1,randomly,2021-03-19 12:31:13
51055,15,15,8,3,4,2,randomly,2021-03-19 12:35:58
51055,15,0,5,3,1,3,randomly,2021-03-19 12:37:34
51055,10,10,16,3,0,4,randomly,2021-03-19 12:39:50
51055,15,0,16,3,0,5,randomly,2021-03-19 12:41:32
51055,10,10,8,3,1,6,randomly,2021-03-19 12:43:26
51055,10,10,10,3,4,7,randomly,2021-03-19 12:45:31
51055,15,15,8,3,1,8,randomly,2021-03-19 12:47:15
51055,15,0,9.5,3,0,9,randomly,2021-03-19 12:49:40
51055,13,13,9,3,4,10,randomly,2021-03-19 12:51:31
51055,13,13,5.5,3,4,11,randomly,2021-03-19 12:53:49
51055,13,13,10,3,5,12,randomly,2021-03-19 12:55:37
51055,14,14,10.5,3,2,13,randomly,2021-03-19 12:57:18
51055,13,0,11,3,4,14,randomly,2021-03-19 12:59:17
51055,13,13,8.5,3,3,15,randomly,2021-03-19 13:01:28
51055,14,0,7,3,2,16,randomly,2021-03-19 13:03:21
51055,12,12,15,3,5,17,randomly,2021-03-19 13:05:24
51055,12,0,1,2,1,18,randomly,2021-03-19 13:07:17
51055,10,10,12,3,0,19,randomly,2021-03-19 13:09:53
51055,10,0,5,3,3,20,randomly,2021-03-19 13:11:42
51593,5,NULL,NULL,NULL,2,1,assortatively,2021-03-19 12:30:18
51593,5,0,5.5,3,0,2,assortatively,2021-03-19 12:35:27
51593,3,3,6,3,0,3,assortatively,2021-03-19 12:37:27
51593,5,5,2,3,0,4,assortatively,2021-03-19 12:39:32
51593,7,7,17,3,1,5,assortatively,2021-03-19 12:41:18
51593,5,0,10.5,3,2,6,assortatively,2021-03-19 12:43:19
51593,7,0,5.5,3,1,7,assortatively,2021-03-19 12:45:27
51593,5,5,6,3,2,8,assortatively,2021-03-19 12:47:17
51593,7,7,5.5,3,1,9,assortatively,2021-03-19 12:49:16
51593,8,8,6,3,1,10,assortatively,2021-03-19 12:51:14
51593,9,0,17.5,3,2,11,assortatively,2021-03-19 12:53:13
51593,5,0,14,3,1,12,assortatively,2021-03-19 12:55:17
51593,5,0,17.5,3,0,13,assortatively,2021-03-19 12:57:16
51593,5,0,5.5,3,0,14,assortatively,2021-03-19 12:59:21
51593,1,1,4,3,1,15,assortatively,2021-03-19 13:01:16
51593,3,0,10.5,3,0,16,assortatively,2021-03-19 13:03:13
51593,3,0,3.5,3,0,17,assortatively,2021-03-19 13:05:15
51593,3,0,3,3,0,18,assortatively,2021-03-19 13:07:14
51593,3,3,3,3,0,19,assortatively,2021-03-19 13:09:21
51593,7,7,1,2,0,20,assortatively,2021-03-19 13:11:19
52161,8,NULL,NULL,NULL,4,1,randomly,2021-03-19 12:31:04
52161,9,9,11,3,4,2,randomly,2021-03-19 12:35:26
52161,10,0,18.5,3,5,3,randomly,2021-03-19 12:37:26
52161,15,0,10.5,3,5,4,randomly,2021-03-19 12:39:36
52161,5,5,5,3,5,5,randomly,2021-03-19 12:41:14
52161,6,6,9,3,4,6,randomly,2021-03-19 12:43:36
52161,8,8,6.5,3,0,7,randomly,2021-03-19 12:45:41
52161,7,7,12,3,1,8,randomly,2021-03-19 12:47:22
52161,9,0,12.5,3,0,9,randomly,2021-03-19 12:50:16
52161,10,10,10.5,3,4,10,randomly,2021-03-19 12:51:40
52161,12,12,6.5,3,5,11,randomly,2021-03-19 12:53:30
52161,15,0,3,3,2,12,randomly,2021-03-19 12:55:24
52161,10,0,9,3,5,13,randomly,2021-03-19 12:57:26
52161,5,5,11.5,3,2,14,randomly,2021-03-19 12:59:29
52161,5,0,9,3,0,15,randomly,2021-03-19 13:01:22
52161,5,0,11.5,3,2,16,randomly,2021-03-19 13:03:25
52161,10,0,9,3,4,17,randomly,2021-03-19 13:05:28
52161,15,0,13.5,3,0,18,randomly,2021-03-19 13:08:04
52161,7,0,14,3,2,19,randomly,2021-03-19 13:09:20
52161,20,0,12,3,2,20,randomly,2021-03-19 13:11:21
53813,5,NULL,NULL,NULL,0,1,assortatively,2021-03-19 12:30:48
53813,5,0,5.5,3,0,2,assortatively,2021-03-19 12:35:46
53813,7,7,4,3,0,3,assortatively,2021-03-19 12:37:53
53813,10,10,4.5,3,1,4,assortatively,2021-03-19 12:39:29
53813,8,0,10.5,3,3,5,assortatively,2021-03-19 12:41:23
53813,25,25,4.5,3,3,6,assortatively,2021-03-19 12:43:29
53813,10,10,7.5,3,4,7,assortatively,2021-03-19 12:45:28
53813,5,0,9,3,3,8,assortatively,2021-03-19 12:47:36
53813,20,0,20,3,0,9,assortatively,2021-03-19 12:49:48
53813,10,0,30,2,5,10,assortatively,2021-03-19 12:51:37
53813,25,0,9.5,3,2,11,assortatively,2021-03-19 12:53:49
53813,15,0,26,3,4,12,assortatively,2021-03-19 12:55:52
53813,25,0,19,3,4,13,assortatively,2021-03-19 12:57:54
53813,25,0,26.5,3,4,14,assortatively,2021-03-19 12:59:40
53813,5,0,7.5,3,4,15,assortatively,2021-03-19 13:01:46
53813,25,25,4.5,3,1,16,assortatively,2021-03-19 13:03:56
53813,18,0,27.5,3,4,17,assortatively,2021-03-19 13:05:45
53813,29,0,7.5,3,3,18,assortatively,2021-03-19 13:08:08
53813,17,0,25,3,4,19,assortatively,2021-03-19 13:10:36
53813,15,0,30,3,3,20,assortatively,2021-03-19 13:12:32
57330,10,NULL,NULL,NULL,4,1,not,2021-03-19 12:30:46
57330,15,15,8.5,3,4,2,not,2021-03-19 12:35:34
57330,13,0,18.5,3,4,3,not,2021-03-19 12:37:29
57330,9,0,10.5,3,4,4,not,2021-03-19 12:39:55
57330,8,8,2,3,4,5,not,2021-03-19 12:41:46
57330,3,0,17.5,3,4,6,not,2021-03-19 12:43:20
57330,7,7,3.5,3,4,7,not,2021-03-19 12:45:26
57330,8,0,16,3,4,8,not,2021-03-19 12:47:23
57330,10,10,10.5,3,4,9,not,2021-03-19 12:50:05
57330,9,9,16,3,4,10,not,2021-03-19 12:51:28
57330,7,7,4,3,4,11,not,2021-03-19 12:53:23
57330,7,0,10,3,4,12,not,2021-03-19 12:55:45
57330,8,8,5,3,4,13,not,2021-03-19 12:57:23
57330,8,0,7.5,3,4,14,not,2021-03-19 12:59:30
57330,10,0,17.5,3,4,15,not,2021-03-19 13:01:22
57330,10,10,15.5,3,4,16,not,2021-03-19 13:03:25
57330,10,0,14,3,4,17,not,2021-03-19 13:05:31
57330,5,0,27.5,3,4,18,not,2021-03-19 13:07:17
57330,20,0,18.5,3,4,19,not,2021-03-19 13:09:30
57330,10,0,16,3,4,20,not,2021-03-19 13:11:30
60311,10,NULL,NULL,NULL,5,1,randomly,2021-03-19 12:30:39
60311,10,0,3,3,0,2,randomly,2021-03-19 12:35:51
60311,12,12,4,3,4,3,randomly,2021-03-19 12:37:58
60311,15,0,17.5,3,1,4,randomly,2021-03-19 12:40:09
60311,12,0,7,3,3,5,randomly,2021-03-19 12:41:46
60311,30,0,15.5,3,2,6,randomly,2021-03-19 12:43:48
60311,2,0,12.5,3,5,7,randomly,2021-03-19 12:45:24
60311,1,0,11.5,3,5,8,randomly,2021-03-19 12:47:50
60311,20,0,11,3,5,9,randomly,2021-03-19 12:49:26
60311,2,0,13,3,3,10,randomly,2021-03-19 12:51:33
60311,1,1,5,3,3,11,randomly,2021-03-19 12:53:29
60311,1,0,10,3,2,12,randomly,2021-03-19 12:55:27
60311,1,1,10.5,3,3,13,randomly,2021-03-19 12:57:37
60311,1,0,14,3,1,14,randomly,2021-03-19 12:59:39
60311,1,0,8.5,3,4,15,randomly,2021-03-19 13:01:19
60311,1,1,10,3,0,16,randomly,2021-03-19 13:03:23
60311,1,1,14.5,3,3,17,randomly,2021-03-19 13:05:34
60311,1,0,12,2,1,18,randomly,2021-03-19 13:07:23
60311,1,1,9,3,4,19,randomly,2021-03-19 13:09:22
60311,1,1,11,2,5,20,randomly,2021-03-19 13:11:23
63404,10,NULL,NULL,NULL,1,1,assortatively,2021-03-19 12:30:44
63404,10,0,12.5,3,2,2,assortatively,2021-03-19 12:35:35
63404,5,0,10,3,1,3,assortatively,2021-03-19 12:37:31
63404,2,2,3.5,3,0,4,assortatively,2021-03-19 12:39:54
63404,8,0,6.5,3,0,5,assortatively,2021-03-19 12:41:54
63404,6,6,14,3,3,6,assortatively,2021-03-19 12:43:44
63404,5,5,8,3,2,7,assortatively,2021-03-19 12:46:08
63404,6,6,5.5,3,0,8,assortatively,2021-03-19 12:47:37
63404,8,0,12.5,3,2,9,assortatively,2021-03-19 12:49:26
63404,6,0,14.5,3,2,10,assortatively,2021-03-19 12:51:30
63404,7,7,6,3,1,11,assortatively,2021-03-19 12:53:25
63404,8,0,12.5,3,1,12,assortatively,2021-03-19 12:55:20
63404,8,8,8,3,1,13,assortatively,2021-03-19 12:57:46
63404,8,0,8.5,3,1,14,assortatively,2021-03-19 12:59:18
63404,6,0,10.5,3,2,15,assortatively,2021-03-19 13:01:21
63404,6,0,9,3,2,16,assortatively,2021-03-19 13:03:19
63404,5,5,6.5,3,1,17,assortatively,2021-03-19 13:05:41
63404,5,0,5,3,1,18,assortatively,2021-03-19 13:07:19
63404,5,0,7.5,3,2,19,assortatively,2021-03-19 13:09:39
63404,4,4,6,3,1,20,assortatively,2021-03-19 13:11:34
63525,12,NULL,NULL,NULL,0,1,assortatively,2021-03-19 12:30:15
63525,13,13,11,3,3,2,assortatively,2021-03-19 12:35:18
63525,14,0,21.5,3,3,3,assortatively,2021-03-19 12:38:32
63525,17,17,6,2,3,4,assortatively,2021-03-19 12:40:10
63525,18,18,2.5,3,4,5,assortatively,2021-03-19 12:41:25
